rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,hour,min,sec,status,latitude,lat_hemisphere,longitude,long_hemisphere,speed,course,date,month,year,mag_variation,mag_var_direction,mode
1477388587163910567,,545206,,1477388587,162277334,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587175048692,,545207,,1477388587,172718521,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587183505570,,545208,,1477388587,179916890,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587197248451,,545209,,1477388587,188757186,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587201782204,,545210,,1477388587,197603019,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587209104272,,545211,,1477388587,206469134,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587215965291,,545212,,1477388587,215295197,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587225274314,,545213,,1477388587,224114813,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587233722392,,545214,,1477388587,233012156,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587242304113,,545215,,1477388587,241834958,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587252132996,,545216,,1477388587,250759821,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587259878181,,545217,,1477388587,259511128,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587269731081,,545218,,1477388587,268418110,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587277485842,,545219,,1477388587,277210225,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587289562284,,545220,,1477388587,286076529,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587295369158,,545221,,1477388587,294926768,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587304420018,,545222,,1477388587,303774054,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587313093090,,545223,,1477388587,312616596,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587323032365,,545224,,1477388587,321480777,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587332403839,,545225,,1477388587,331833521,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587339604906,,545226,,1477388587,339144641,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587348427477,,545227,,1477388587,348030915,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587357203552,,545228,,1477388587,356850090,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587367999104,,545229,,1477388587,365888623,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587376082258,,545230,,1477388587,374580731,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587391140437,,545231,,1477388587,383415712,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587398739078,,545232,,1477388587,392281484,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587401666613,,545233,,1477388587,401085542,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587410454022,,545234,,1477388587,409944126,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587419089855,,545235,,1477388587,418778738,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587428211317,,545236,,1477388587,427622282,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587437127039,,545237,,1477388587,436490591,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587446519678,,545238,,1477388587,445366758,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587457460180,,545239,,1477388587,454203264,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587468015087,,545240,,1477388587,463038616,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587472380525,,545241,,1477388587,471869719,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587481116462,,545242,,1477388587,480732202,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587490964573,,545243,,1477388587,489570770,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587498679811,,545244,,1477388587,498408244,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587509238809,,545245,,1477388587,507268369,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587520385078,,545246,,1477388587,516141740,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587525420522,,545247,,1477388587,524960733,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587534507960,,545248,,1477388587,533818903,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587544918982,,545249,,1477388587,542687572,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587553453936,,545250,,1477388587,551518325,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587560929804,,545251,,1477388587,560353243,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587570574479,,545252,,1477388587,569199978,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587578786637,,545253,,1477388587,578058543,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587587340899,,545254,,1477388587,586906909,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587596268616,,545255,,1477388587,595760921,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587605319304,,545256,,1477388587,604586025,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587613909748,,545257,,1477388587,613431809,"""Velodyne_32e_GPS""",9,43,27,"""A""",5603.97412109375,"""N""",823.3383178710938,"""E""",4.599999904632568,210.8000030517578,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587622910245,,545258,,1477388587,622331188,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587631820692,,545259,,1477388587,631147679,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587653219808,,545260,,1477388587,639978206,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587653226347,,545261,,1477388587,648812033,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587658049433,,545262,,1477388587,657668486,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587667085515,,545263,,1477388587,666594368,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587676054050,,545264,,1477388587,675478075,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587685162203,,545265,,1477388587,684247854,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587693477874,,545266,,1477388587,693068383,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587703032512,,545267,,1477388587,701937303,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587711045964,,545268,,1477388587,710748032,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587720463500,,545269,,1477388587,719633105,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587729755428,,545270,,1477388587,728465999,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587737751823,,545271,,1477388587,737308618,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587746990473,,545272,,1477388587,746533482,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587757080127,,545273,,1477388587,755032560,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587764481953,,545274,,1477388587,763840321,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587776562939,,545275,,1477388587,773197233,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587781840142,,545276,,1477388587,781535589,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587790821638,,545277,,1477388587,790382091,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587801744500,,545278,,1477388587,799260712,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587809123318,,545279,,1477388587,808099641,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587818374466,,545280,,1477388587,817088135,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587826399737,,545281,,1477388587,825786673,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587835303240,,545282,,1477388587,834670856,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587844118598,,545283,,1477388587,843481802,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587852717381,,545284,,1477388587,852290164,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587861595983,,545285,,1477388587,861171670,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587873708260,,545286,,1477388587,871658919,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587880813157,,545287,,1477388587,878833830,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587888479794,,545288,,1477388587,887738423,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587897161719,,545289,,1477388587,896565858,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587906689320,,545290,,1477388587,905425723,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587914929915,,545291,,1477388587,914254676,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587923661420,,545292,,1477388587,923117982,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587933886674,,545293,,1477388587,931970265,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587941402184,,545294,,1477388587,940824878,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587953669942,,545295,,1477388587,949687657,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587959170582,,545296,,1477388587,958498882,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587969660481,,545297,,1477388587,967369210,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587977371010,,545298,,1477388587,976202670,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587986723513,,545299,,1477388587,985051475,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388587995906390,,545300,,1477388587,993920726,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588003352753,,545301,,1477388588,2803130,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588011877855,,545302,,1477388588,11573494,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588020991346,,545303,,1477388588,20439465,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588029624876,,545304,,1477388588,29280640,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588040031423,,545305,,1477388588,38123320,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588048340159,,545306,,1477388588,47193210,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588057641382,,545307,,1477388588,56322886,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588065295866,,545308,,1477388588,64675217,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588075921553,,545309,,1477388588,74366865,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588082647040,,545310,,1477388588,82360735,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588091494902,,545311,,1477388588,91208871,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588101218648,,545312,,1477388588,100058327,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588109381419,,545313,,1477388588,108946633,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588118340041,,545314,,1477388588,117752986,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588127757810,,545315,,1477388588,126615808,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588136159352,,545316,,1477388588,135452314,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588144685024,,545317,,1477388588,144324410,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588155892930,,545318,,1477388588,153199375,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588163036447,,545319,,1477388588,162019638,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588171800992,,545320,,1477388588,170880727,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588181376154,,545321,,1477388588,179816591,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588189276178,,545322,,1477388588,188673040,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588197641454,,545323,,1477388588,197375573,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
1477388588207045190,,545324,,1477388588,206341019,"""Velodyne_32e_GPS""",9,43,28,"""A""",5603.97314453125,"""N""",823.3372802734375,"""E""",4.599999904632568,210.6999969482422,25,10,16,1.2999999523162842,"""E""","""D"""
